"Plot","TagID","Transplant","Year_t","Height_t","Width_t","Perp_t","NS_t","Goodbuds_t","TotFlowerbuds_t","ABFlowerbuds_t","Antcount_t","Ant_sp_t","Year_t1","Newplant","Survival_t1","Height_t1","Width_t1","Perp_t1","NS_t1","Goodbuds_t1","TotFlowerbuds_t1","ABFlowerbuds_t1","Antcount_t1","Ant_sp_t1","comments"
"5","37","0",2010,28,19,16,0,0,NA,NA,NA,"liom",2011,"0","1",23,20,13,0,0,NA,NA,0,"vacant",""
"5","38","0",2010,134,108,51,15,16,NA,NA,NA,"liom",2011,"0","1",115,108,41,0,0,NA,NA,0,"vacant",""
"5","39","0",2010,33,21,14,0,0,NA,NA,NA,"vacant",2011,"0","1",33,19,11,0,0,NA,NA,0,"vacant",""
"5","40","0",2010,8,11,5,3,0,NA,NA,NA,"vacant",2011,"0","1",11,8,4.5,0,0,NA,NA,0,"vacant",""
"5","41","0",2010,162,102,87,11,9,NA,NA,NA,NA,2011,"0","1",160,111,90,0,0,NA,NA,0,"vacant",""
"5","42","0",2010,82,71,42,2,0,NA,NA,NA,"vacant",2011,"0","1",77,53,30,0,0,NA,NA,5,"liom",""
"5","43","0",2010,106,65,41,12,1,NA,NA,NA,"liom",2011,"0","1",98,72,42,0,0,NA,NA,0,"vacant",""
"5","44","0",2010,13,6,5,3,0,NA,NA,NA,"vacant",2011,"0","1",9,9,6,0,0,NA,NA,0,"vacant",""
"5","45","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"5","46","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"5","47","0",2010,16,11,5,0,0,NA,NA,NA,"vacant",2011,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"5","48","0",2010,4,6,2,2,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"5","49","0",2010,21,14,12,3,0,NA,NA,NA,"vacant",2011,"0",NA,14,13,11,0,0,NA,NA,0,"vacant",""
"5","50","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"1",NA,5.5,1,1,0,0,NA,NA,0,"vacant",""
"5","51","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"1",NA,6,5,2,0,0,NA,NA,0,"vacant",""
"6","1","0",2010,140,107,76,26,23,NA,NA,NA,"crem",2011,"0","1",136,92,69,0,0,NA,NA,0,"vacant",""
"6","2","0",2010,45,27,17,1,0,NA,NA,NA,"vacant",2011,"0","1",39,15,7,0,0,NA,NA,0,"vacant",""
"6","3","0",2010,73,74,59,13,0,NA,NA,NA,"crem",2011,"0","1",73,59,55,0,0,NA,NA,0,"vacant",""
"6","4","0",2010,97,109,62,41,38,NA,NA,NA,"liom",2011,"0","1",87,94,72,0,0,NA,NA,0,"vacant",""
"6","5","0",2010,28,22,11,0,0,NA,NA,NA,"vacant",2011,"0","1",26,17,13,0,0,NA,NA,0,"vacant",""
"6","6","0",2010,45,17,13,4,0,NA,NA,NA,"vacant",2011,"0","1",43,26,10,0,0,NA,NA,0,"vacant",""
"6","7","0",2010,48,53,32,4,0,NA,NA,NA,NA,2011,"0","1",48,48,30,0,0,NA,NA,0,"vacant",""
"6","8","0",2010,19,20,4,0,0,NA,NA,NA,"vacant",2011,"0","1",18,16,9,0,0,NA,NA,0,"vacant",""
"6","9","0",2010,47,40,19,2,0,NA,NA,NA,"liom",2011,"0","1",41,35,27,0,0,NA,NA,0,"vacant",""
"6","10","0",2010,70,32,11,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","11","0",2010,7,16,11,1,0,NA,NA,NA,NA,2011,"0","1",27,16,9,0,0,NA,NA,0,"vacant",""
"6","12","0",2010,84,43,28,0,0,NA,NA,NA,"vacant",2011,"0","1",91,47,19,1,0,NA,NA,4,"liom",""
"6","13","0",2010,92,113,56,18,28,NA,NA,NA,"liom",2011,"0","1",89,94,59,0,0,NA,NA,0,"vacant",""
"6","14","0",2010,11,6,2,2,0,NA,NA,NA,"vacant",2011,"0","1",11,5.5,3,0,0,NA,NA,0,"vacant",""
"6","15","0",2010,73,84,27,2,3,NA,NA,NA,"vacant",2011,"0","1",67,82,30,0,0,NA,NA,0,"vacant",""
"6","17","0",2010,69,34,24,2,6,NA,NA,NA,"vacant",2011,"0","1",78,42,28,0,0,NA,NA,0,"vacant",""
"6","18","0",2010,50,16,12,4,0,NA,NA,NA,"vacant",2011,"0","1",49,25,20,0,0,NA,NA,0,"vacant",""
"6","20","0",2010,27,21,12,4,0,NA,NA,NA,"vacant",2011,"0","1",22,20,16,0,0,NA,NA,0,"vacant",""
"6","21","0",2010,116,77,48,32,11,NA,NA,NA,"liom",2011,"0","1",115,57,52,12,0,NA,NA,16,"liom",""
"6","22","0",2010,54,41,28,1,0,NA,NA,NA,"vacant",2011,"0","1",57,41,27,0,0,NA,NA,0,"vacant",""
"6","23","0",2010,56,21,20,9,0,NA,NA,NA,NA,2011,"0","1",47,24,19,0,0,NA,NA,0,"vacant",""
"6","24","0",2010,95,91,67,24,33,NA,NA,NA,"vacant",2011,"0","1",84,86,82,0,0,NA,NA,8,"crem",""
"6","25","0",2010,20,15,7,3,0,NA,NA,NA,"vacant",2011,"0","1",17,6,4,0,0,NA,NA,0,"vacant",""
"6","28","0",2010,68,64,38,12,0,NA,NA,NA,"vacant",2011,"0","1",72,73,35,0,0,NA,NA,0,"vacant",""
"6","29","0",2010,129,142,73,47,48,NA,NA,NA,NA,2011,"0","1",115,125,88,0,0,NA,NA,0,"vacant",""
"6","30","0",2010,46,35,15,2,0,NA,NA,NA,"vacant",2011,"0","1",44,27,12,0,0,NA,NA,0,"vacant",""
"6","31","0",2010,158,124,82,19,44,NA,NA,NA,"vacant",2011,"0","1",145,125,82,0,0,NA,NA,0,"vacant",""
"6","32","0",2010,65,44,14,2,0,NA,NA,NA,"crem",2011,"0","1",60,46,29,0,0,NA,NA,0,"vacant",""
"6","33","0",2010,16,9,4,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","34","0",2010,72,76,42,13,0,NA,NA,NA,NA,2011,"0","1",63,68,29,0,0,NA,NA,0,"vacant",""
"6","35","0",2010,162,147,125,29,67,NA,NA,NA,"liom",2011,"0","1",136,170,132,1,0,NA,NA,6,"liom",""
"6","36","0",2010,38,12,3,0,0,NA,NA,NA,"vacant",2011,"0","1",24,12,7,0,0,NA,NA,0,"vacant",""
"6","38","0",2010,99,29,18,4,0,NA,NA,NA,"liom",2011,"0","1",49,26,18,0,0,NA,NA,0,"vacant",""
"6","40","0",2010,92,33,28,1,0,NA,NA,NA,"crem",2011,"0","1",88,36,27,0,0,NA,NA,0,"vacant",""
"6","41","0",2010,68,65,58,17,0,NA,NA,NA,NA,2011,"0","1",66,67,54,0,0,NA,NA,0,"vacant",""
"6","42","0",2010,60,23,21,5,0,NA,NA,NA,"vacant",2011,"0","1",53,19,18,0,0,NA,NA,0,"vacant",""
"6","43","0",2010,50,64,21,5,4,NA,NA,NA,"crem",2011,"0","1",52,59,29,0,0,NA,NA,0,"vacant",""
"6","44","0",2010,78,65,30,5,11,NA,NA,NA,"vacant",2011,"0","1",77,54,25,0,0,NA,NA,0,"vacant",""
"6","45","0",2010,89,63,42,3,4,NA,NA,NA,NA,2011,"0","1",97,58,32,0,0,NA,NA,0,"vacant",""
"6","46","0",2010,34,11,4,2,0,NA,NA,NA,"vacant",2011,"0","1",20,9,2,0,0,NA,NA,0,"vacant",""
"6","47","0",2010,38,48,21,7,0,NA,NA,NA,"vacant",2011,"0","1",34,20,19,0,0,NA,NA,0,"vacant",""
"6","48","0",2010,19,11,10,3,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","49","0",2010,35,36,10,1,0,NA,NA,NA,"vacant",2011,"0","1",30,38,9,0,0,NA,NA,0,"vacant",""
"6","50","0",2010,65,58,24,2,0,NA,NA,NA,"vacant",2011,"0","1",61,45,25,0,0,NA,NA,0,"vacant",""
"6","51","0",2010,76,106,50,16,1,NA,NA,NA,"vacant",2011,"0","1",81,104,30,0,0,NA,NA,0,"vacant",""
"6","52","0",2010,36,27,24,2,0,NA,NA,NA,"vacant",2011,"0","1",21,21,16,0,0,NA,NA,0,"vacant",""
"6","53","0",2010,60,18,18,5,0,NA,NA,NA,"vacant",2011,"0","1",49,25,20,0,0,NA,NA,0,"vacant",""
"6","54","0",2010,10,10,5,3,0,NA,NA,NA,"vacant",2011,"0","1",15,12,4,0,0,NA,NA,0,"vacant",""
"6","55","0",2010,37,32,27,4,0,NA,NA,NA,"vacant",2011,"0","1",33,29,22,0,0,NA,NA,0,"vacant",""
"6","58","0",2010,17,15,7,2,0,NA,NA,NA,"vacant",2011,"0","1",15,6,6,0,0,NA,NA,0,"vacant",""
"6","59","0",2010,63,44,41,9,3,NA,NA,NA,"vacant",2011,"0","1",64,47,41,0,0,NA,NA,0,"vacant",""
"6","60","0",2010,77,65,51,0,6,NA,NA,NA,"crem",2011,"0","1",68,65,39,0,0,NA,NA,0,"vacant",""
"6","61","0",2010,114,66,36,9,0,NA,NA,NA,"vacant",2011,"0","1",111,68,22,0,0,NA,NA,0,"vacant",""
"6","62","0",2010,32,26,8,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","63","0",2010,13,10,3,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","64","0",2010,8,4,1,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","65","0",2010,104,90,24,5,2,NA,NA,NA,"vacant",2011,"0","1",97,72,22,0,0,NA,NA,0,"vacant",""
"6","66","0",2010,24,14,5,0,0,NA,NA,NA,"vacant",2011,"0","1",21,7,3,0,0,NA,NA,0,"vacant",""
"6","67","0",2010,37,37,27,2,0,NA,NA,NA,"liom",2011,"0","1",39,30,23,0,0,NA,NA,0,"vacant",""
"6","68","0",2010,70,64,38,10,14,NA,NA,NA,"liom",2011,"0","1",70,78,23,0,0,NA,NA,0,"vacant",""
"6","69","0",2010,12,7,4,2,0,NA,NA,NA,"vacant",2011,"0","1",9,9,3,0,0,NA,NA,0,"vacant",""
"6","70","0",2010,36,22,14,4,0,NA,NA,NA,"liom",2011,"0","1",38,18,9,0,0,NA,NA,0,"vacant",""
"6","72","0",2010,16,8,2,0,0,NA,NA,NA,"vacant",2011,"0","1",16,9,2,0,0,NA,NA,0,"vacant",""
"6","73","0",2010,25,7,6,3,0,NA,NA,NA,"vacant",2011,"0","1",27,8,4,0,0,NA,NA,0,"vacant",""
"6","74","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,"vacant",2011,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","75","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"1",NA,11,6,3.5,0,0,NA,NA,0,"vacant",""
"6","76","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,"1",NA,10,9,5,0,0,NA,NA,0,"vacant",""
"6","19X","0",2010,109,69,53,9,3,NA,NA,NA,"vacant",2011,"0","1",96,57,44,0,0,NA,NA,2,"liom",""
"6","19Y","0",2010,106,51,40,11,0,NA,NA,NA,"vacant",2011,"0","1",107,55,26,0,0,NA,NA,1,"liom",""
"6","27X","0",2010,118,95,71,18,46,NA,NA,NA,"crem",2011,"0","1",112,80,70,0,8,NA,NA,13,"other",""
"6","27Y","0",2010,44,24,23,4,0,NA,NA,NA,"crem",2011,"0","1",40,26,24,0,0,NA,NA,0,"vacant",""
"6","39X","0",2010,81,85,44,8,7,NA,NA,NA,NA,2011,"0","0",81,77,49,0,0,NA,NA,0,"vacant",""
"6","39Y","0",2010,72,56,35,9,2,NA,NA,NA,NA,2011,"0","0",66,67,34,0,0,NA,NA,0,"vacant",""
"6","57X","0",2010,39,23,7,0,0,NA,NA,NA,"vacant",2011,"0","1",15,8,8,0,0,NA,NA,0,"vacant",""
"6","57Y","0",2010,32,20,11,1,0,NA,NA,NA,"vacant",2011,"0","1",40,18,8,0,0,NA,NA,0,"vacant",""
"6","71A","0",2010,6.5,1,1,2,0,NA,NA,NA,"vacant",2011,"0","1",6,2.5,1,0,0,NA,NA,0,"vacant",""
"6","71B","0",2010,4.5,3,1,0,0,NA,NA,NA,"vacant",2011,"0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","74A","0",2010,11,1.5,1.5,1,0,NA,NA,NA,"vacant",2011,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"6","74B","0",2010,6,1,1,0,0,NA,NA,NA,"vacant",2011,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,""
"7","1","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,106,69,19,2,0,NA,NA,18,"crem",""
"7","2","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,16,19,11,0,0,NA,NA,0,"vacant",""
"7","3","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,144,111,65,2,0,NA,NA,3,"liom",""
"7","4","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,80,24,20,0,0,NA,NA,0,"vacant",""
"7","5","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,130,97,58,0,0,NA,NA,0,"vacant",""
"7","6","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,13,9,2,0,0,NA,NA,0,"vacant",""
"7","7","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,23,9.5,4,0,0,NA,NA,0,"vacant",""
"7","8","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,79,57,24,0,0,NA,NA,1,"liom",""
"7","9","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,64,16,8.5,0,0,NA,NA,11,"liom",""
"7","10","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,72,51,51,0,0,NA,NA,2,"crem",""
"7","11","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,48,39,22,0,0,NA,NA,24,"liom",""
"7","12","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,101,40,36,0,0,NA,NA,10,"liom",""
"7","13","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,42,24,17,0,0,NA,NA,5,"liom",""
"7","14","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,64,41,27,0,0,NA,NA,0,"vacant",""
"7","15","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,123,101,81,0,0,NA,NA,0,"vacant",""
"7","16","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,11.5,6,3,0,0,NA,NA,0,"vacant",""
"7","17","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,10.5,12,10.5,0,0,NA,NA,0,"vacant",""
"7","18","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,52,53,32,0,0,NA,NA,0,"vacant",""
"7","19","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,98,54,33,0,0,NA,NA,0,"vacant",""
"7","20","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,52,42,29,0,0,NA,NA,22,"liom",""
"7","21","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,31,35,7,0,0,NA,NA,0,"vacant",""
"7","22","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,80,49,41,0,0,NA,NA,0,"vacant",""
"7","23","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,93,66,57,1,0,NA,NA,2,"liom",""
"7","24","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,25,18,4,0,0,NA,NA,0,"vacant",""
"7","25","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,44,37,37,0,0,NA,NA,0,"vacant",""
"7","26","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,28,29,16,0,0,NA,NA,0,"vacant",""
"7","27","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,127,118,95,0,0,NA,NA,0,"vacant",""
"7","28","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,11,6,3,0,0,NA,NA,0,"vacant",""
"7","29","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,75,42,29,0,0,NA,NA,0,"vacant",""
"7","30","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,30,28,18,0,0,NA,NA,0,"vacant",""
"7","31","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,76,24,22,0,0,NA,NA,0,"vacant",""
"7","32","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,19,34,22,0,0,NA,NA,0,"vacant",""
"7","33","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,23,20,15,0,0,NA,NA,0,"vacant",""
"7","34","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,81,66,35,0,0,NA,NA,0,"vacant",""
"7","35","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,13,9,8,0,0,NA,NA,1,"crem",""
"7","36","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,38.5,28,20,0,0,NA,NA,0,"vacant",""
"7","37","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,28,20,15.5,0,0,NA,NA,0,"vacant",""
"7","38","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,28.5,26,17,0,0,NA,NA,0,"vacant",""
"7","39","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,80,45,38,3,0,NA,NA,4,"liom",""
"7","40","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,97,68,55,0,0,NA,NA,0,"vacant",""
"7","41","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,69,37,23,3,0,NA,NA,38,"liom",""
"7","42","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,99,105,40,4,0,NA,NA,23,"liom",""
"7","43","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,31,24,13,0,0,NA,NA,0,"vacant",""
"7","44","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,32,22,17,0,0,NA,NA,0,"vacant",""
"7","45","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,7.5,1,1,0,0,NA,NA,0,"vacant",""
"7","46","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,24,13,12,0,0,NA,NA,60,"liom",""
"7","47","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,94,57,32,0,0,NA,NA,0,"vacant",""
"7","48","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,96,77,59,0,0,NA,NA,0,"vacant",""
"7","49","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,67,49,46,0,0,NA,NA,0,"vacant",""
"7","50","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,79,43,19,0,0,NA,NA,0,"vacant",""
"7","51","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,18,23,12,0,0,NA,NA,30,"liom",""
"7","52","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,75,67,27,0,0,NA,NA,0,"vacant",""
"7","53","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,85,32,9,0,0,NA,NA,0,"vacant",""
"8","1","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,52,48,35,0,0,NA,NA,0,"vacant",""
"8","2","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,27,13,7,0,0,NA,NA,3,"liom",""
"8","3","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,42,16,7,0,0,NA,NA,0,"vacant",""
"8","4","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,35,48,15,0,0,NA,NA,0,"vacant",""
"8","5","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,56,44,20,0,0,NA,NA,0,"vacant",""
"8","6","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,40,46,15,0,0,NA,NA,2,"liom",""
"8","7","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,53,48,19,0,0,NA,NA,0,"vacant",""
"8","8","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,72,61,42,0,0,NA,NA,0,"vacant",""
"8","9","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,66,70,34,0,0,NA,NA,0,"vacant",""
"8","10","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,37,21,13,0,0,NA,NA,0,"vacant",""
"8","11","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,103,98,77,0,0,NA,NA,0,"vacant",""
"8","12","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,87,71,58,0,0,NA,NA,0,"vacant",""
"8","13","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,26,15,9,0,0,NA,NA,0,"vacant",""
"8","14","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,134,148,84,0,0,NA,NA,0,"vacant",""
"8","15","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,9,6.5,2,0,0,NA,NA,0,"vacant",""
"8","16","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,16,9,5,0,0,NA,NA,0,"vacant",""
"8","17","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,93,91,34,6,0,NA,NA,12,"liom",""
"8","18","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,55,39,32,0,0,NA,NA,0,"vacant",""
"8","19","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,111,94,8,6,1,NA,NA,36,"liom",""
"8","20","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,29,37,25,0,0,NA,NA,0,"vacant",""
"8","21","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,85,52,41,0,0,NA,NA,0,"vacant",""
"8","22","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,14,9,5,0,0,NA,NA,0,"vacant",""
"8","23","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,71,59,33,0,0,NA,NA,0,"vacant",""
"8","24","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,84,41,31,6,0,NA,NA,5,"liom",""
"8","25","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,141,133,82,0,0,NA,NA,1,"liom",""
"8","26","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,100,150,148,0,0,NA,NA,19,"liom",""
"8","27","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,59,32,23,0,0,NA,NA,48,"liom",""
"8","28","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,94,74,63,0,0,NA,NA,0,"vacant",""
"8","29","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,61,38,40,0,0,NA,NA,0,"vacant",""
"8","30","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,28,18,13,0,0,NA,NA,0,"vacant",""
"8","31","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,17,6,5,0,0,NA,NA,0,"vacant",""
"8","32","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,79,41,21,0,0,NA,NA,0,"vacant",""
"8","33","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,77,40,44,0,0,NA,NA,0,"vacant",""
"8","34","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,75,83,72,0,0,NA,NA,2,"liom",""
"8","35","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,38,26,13,0,0,NA,NA,0,"vacant",""
"8","36","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,68,25,16,0,0,NA,NA,0,"vacant",""
"8","37","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,10,1,1,0,0,NA,NA,0,"vacant",""
"8","38","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,42,34,10,0,0,NA,NA,0,"vacant",""
"8","39","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,138,36,32,0,0,NA,NA,0,"vacant",""
"8","40","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,15,7,5,0,0,NA,NA,1,"other",""
"8","41","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,25,35,21,0,0,NA,NA,0,"vacant",""
"8","42","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,35,16,16,0,0,NA,NA,2,"other",""
"8","43","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,120,148,40,0,0,NA,NA,0,"vacant",""
"8","44","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,73,67,47,0,0,NA,NA,0,"vacant",""
"8","45","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,86,74,36,0,0,NA,NA,4,"crem",""
"8","46","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,84,83,50,0,0,NA,NA,0,"vacant",""
"8","47","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,42,31,14,0,0,NA,NA,34,"liom",""
"8","48","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,16,2.5,2.5,0,0,NA,NA,0,"vacant",""
"8","49","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,115,154,93,2,0,NA,NA,10,"liom",""
"8","50","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,25,13.5,10,0,0,NA,NA,2,"liom",""
"8","51","0",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,10,5.5,2,0,0,NA,NA,0,"vacant",""
